Artikelnummer,Attributname,Attributwert
JCO400-QDD-ZR-M-HP,FAQ,"Welche Datenrate und Bauform hat das JCO400-QDD-ZR-M-HP?||Das JCO400-QDD-ZR-M-HP ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400G ZR+ HP (coherent).##Welchen Stecker und welche Schnittstelle nutzt das JCO400-QDD-ZR-M-HP?||Das JCO400-QDD-ZR-M-HP hat den Formfaktor QSFP-DD mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das JCO400-QDD-ZR-M-HP?||Laut Spezifikation erreicht das JCO400-QDD-ZR-M-HP bis ZR+ extended (high power) (Wellenlänge C-Band durchstimmbar (~1528–1568 nm, tunable)).##Welcher Fasertyp ist erforderlich?||Das JCO400-QDD-ZR-M-HP ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JCO400-QDD-ZR-M-HP DOM/DDM?||Ja, das JCO400-QDD-ZR-M-HP unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JCO400-QDD-ZR-M-HP?||Das JCO400-QDD-ZR-M-HP ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JCO400-QDD-ZR-M-HP typischerweise eingesetzt?||Typischer Einsatz: Carrier-/Transportnetz (DWDM / kohärent).##Ist das JCO400-QDD-ZR-M-HP mit Juniper-Geräten kompatibel?||Das JCO400-QDD-ZR-M-HP ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CFP-100GBASE-ER4,FAQ,"Welche Datenrate und Bauform hat das CFP-100GBASE-ER4?||Das CFP-100GBASE-ER4 ist ein CFP-Modul mit 100 Gbit/s nach 100GBASE-ER4.##Welchen Stecker und welche Schnittstelle nutzt das CFP-100GBASE-ER4?||Das CFP-100GBASE-ER4 hat den Formfaktor CFP mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das CFP-100GBASE-ER4?||Laut Spezifikation erreicht das CFP-100GBASE-ER4 bis 40 km (Wellenlänge 1295 nm / 1300 nm / 1305 nm / 1309 nm).##Welcher Fasertyp ist erforderlich?||Das CFP-100GBASE-ER4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das CFP-100GBASE-ER4 DOM/DDM?||Ja, das CFP-100GBASE-ER4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das CFP-100GBASE-ER4?||Das CFP-100GBASE-ER4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CFP-100GBASE-ER4 typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das CFP-100GBASE-ER4 mit Juniper-Geräten kompatibel?||Das CFP-100GBASE-ER4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CFP-100GBASE-LR4,FAQ,"Welche Datenrate und Bauform hat das CFP-100GBASE-LR4?||Das CFP-100GBASE-LR4 ist ein CFP-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das CFP-100GBASE-LR4?||Das CFP-100GBASE-LR4 hat den Formfaktor CFP mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das CFP-100GBASE-LR4?||Laut Spezifikation erreicht das CFP-100GBASE-LR4 bis 10 km (Wellenlänge 1295 nm / 1300 nm / 1305 nm / 1309 nm).##Welcher Fasertyp ist erforderlich?||Das CFP-100GBASE-LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das CFP-100GBASE-LR4 DOM/DDM?||Ja, das CFP-100GBASE-LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das CFP-100GBASE-LR4?||Das CFP-100GBASE-LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CFP-100GBASE-LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das CFP-100GBASE-LR4 mit Juniper-Geräten kompatibel?||Das CFP-100GBASE-LR4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CFP-100GBASE-SR10,FAQ,"Welche Datenrate und Bauform hat das CFP-100GBASE-SR10?||Das CFP-100GBASE-SR10 ist ein CFP-Modul mit 100 Gbit/s nach 100GBASE-SR10.##Welchen Stecker und welche Schnittstelle nutzt das CFP-100GBASE-SR10?||Das CFP-100GBASE-SR10 hat den Formfaktor CFP mit MPO-24-Schnittstelle.##Welche Reichweite erreicht das CFP-100GBASE-SR10?||Laut Spezifikation erreicht das CFP-100GBASE-SR10 bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das CFP-100GBASE-SR10 ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das CFP-100GBASE-SR10 DOM/DDM?||Ja, das CFP-100GBASE-SR10 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das CFP-100GBASE-SR10?||Das CFP-100GBASE-SR10 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CFP-100GBASE-SR10 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das CFP-100GBASE-SR10 mit Juniper-Geräten kompatibel?||Das CFP-100GBASE-SR10 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CFP-GEN2-100GBASE-LR4,FAQ,"Welche Datenrate und Bauform hat das CFP-GEN2-100GBASE-LR4?||Das CFP-GEN2-100GBASE-LR4 ist ein CFP-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das CFP-GEN2-100GBASE-LR4?||Das CFP-GEN2-100GBASE-LR4 hat den Formfaktor CFP mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das CFP-GEN2-100GBASE-LR4?||Laut Spezifikation erreicht das CFP-GEN2-100GBASE-LR4 bis 10 km (Wellenlänge 1295 nm / 1300 nm / 1305 nm / 1309 nm).##Welcher Fasertyp ist erforderlich?||Das CFP-GEN2-100GBASE-LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das CFP-GEN2-100GBASE-LR4 DOM/DDM?||Ja, das CFP-GEN2-100GBASE-LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das CFP-GEN2-100GBASE-LR4?||Das CFP-GEN2-100GBASE-LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CFP-GEN2-100GBASE-LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das CFP-GEN2-100GBASE-LR4 mit Juniper-Geräten kompatibel?||Das CFP-GEN2-100GBASE-LR4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CFP2-100GBASE-ER4,FAQ,"Welche Datenrate und Bauform hat das CFP2-100GBASE-ER4?||Das CFP2-100GBASE-ER4 ist ein CFP2-Modul mit 100 Gbit/s nach 100GBASE-ER4.##Welchen Stecker und welche Schnittstelle nutzt das CFP2-100GBASE-ER4?||Das CFP2-100GBASE-ER4 hat den Formfaktor CFP2 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das CFP2-100GBASE-ER4?||Laut Spezifikation erreicht das CFP2-100GBASE-ER4 bis 40 km (Wellenlänge 1295 nm / 1300 nm / 1305 nm / 1309 nm).##Welcher Fasertyp ist erforderlich?||Das CFP2-100GBASE-ER4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das CFP2-100GBASE-ER4 DOM/DDM?||Ja, das CFP2-100GBASE-ER4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das CFP2-100GBASE-ER4?||Das CFP2-100GBASE-ER4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CFP2-100GBASE-ER4 typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das CFP2-100GBASE-ER4 mit Juniper-Geräten kompatibel?||Das CFP2-100GBASE-ER4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
CFP2-100GBASE-LR4,FAQ,"Welche Datenrate und Bauform hat das CFP2-100GBASE-LR4?||Das CFP2-100GBASE-LR4 ist ein CFP2-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das CFP2-100GBASE-LR4?||Das CFP2-100GBASE-LR4 hat den Formfaktor CFP2 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das CFP2-100GBASE-LR4?||Laut Spezifikation erreicht das CFP2-100GBASE-LR4 bis 10 km (Wellenlänge 1295 nm / 1300 nm / 1305 nm / 1309 nm).##Welcher Fasertyp ist erforderlich?||Das CFP2-100GBASE-LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das CFP2-100GBASE-LR4 DOM/DDM?||Ja, das CFP2-100GBASE-LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das CFP2-100GBASE-LR4?||Das CFP2-100GBASE-LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das CFP2-100GBASE-LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das CFP2-100GBASE-LR4 mit Juniper-Geräten kompatibel?||Das CFP2-100GBASE-LR4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-BXSR,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-BXSR?||Das JNP-QSFP-100G-BXSR ist ein QSFP28-Modul mit 100 Gbit/s nach 100G SR BiDi.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-BXSR?||Das JNP-QSFP-100G-BXSR hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-BXSR?||Laut Spezifikation erreicht das JNP-QSFP-100G-BXSR bis 100 m (OM4) (Wellenlänge 850 nm / 910 nm).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-BXSR ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-BXSR DOM/DDM?||Ja, das JNP-QSFP-100G-BXSR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-BXSR?||Das JNP-QSFP-100G-BXSR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-BXSR typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JNP-QSFP-100G-BXSR mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-BXSR ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-CWDM,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-CWDM?||Das JNP-QSFP-100G-CWDM ist ein QSFP28-Modul mit 100 Gbit/s nach 100G-CWDM4.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-CWDM?||Das JNP-QSFP-100G-CWDM hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-CWDM?||Laut Spezifikation erreicht das JNP-QSFP-100G-CWDM bis 2 km (Wellenlänge 1271 nm / 1291 nm / 1311 nm / 1331 nm).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-CWDM ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-CWDM DOM/DDM?||Ja, das JNP-QSFP-100G-CWDM unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-CWDM?||Das JNP-QSFP-100G-CWDM ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-CWDM typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JNP-QSFP-100G-CWDM mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-CWDM ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-LR4,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-LR4?||Das JNP-QSFP-100G-LR4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-LR4.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-LR4?||Das JNP-QSFP-100G-LR4 hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-LR4?||Laut Spezifikation erreicht das JNP-QSFP-100G-LR4 bis 10 km (Wellenlänge 1295 nm / 1300 nm / 1305 nm / 1309 nm).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-LR4 DOM/DDM?||Ja, das JNP-QSFP-100G-LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-LR4?||Das JNP-QSFP-100G-LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JNP-QSFP-100G-LR4 mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-LR4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-LR4-4WDM-20-I,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-LR4-4WDM-20-I?||Das JNP-QSFP-100G-LR4-4WDM-20-I ist ein QSFP28-Modul mit 100 Gbit/s nach 100G 4WDM.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-LR4-4WDM-20-I?||Das JNP-QSFP-100G-LR4-4WDM-20-I hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-LR4-4WDM-20-I?||Laut Spezifikation erreicht das JNP-QSFP-100G-LR4-4WDM-20-I bis 20 km (Wellenlänge LWDM 4λ).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-LR4-4WDM-20-I ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-LR4-4WDM-20-I DOM/DDM?||Ja, das JNP-QSFP-100G-LR4-4WDM-20-I unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-LR4-4WDM-20-I?||Das JNP-QSFP-100G-LR4-4WDM-20-I ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-LR4-4WDM-20-I typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JNP-QSFP-100G-LR4-4WDM-20-I mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-LR4-4WDM-20-I ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-LR4-4WDM-40-I,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-LR4-4WDM-40-I?||Das JNP-QSFP-100G-LR4-4WDM-40-I ist ein QSFP28-Modul mit 100 Gbit/s nach 100G 4WDM.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-LR4-4WDM-40-I?||Das JNP-QSFP-100G-LR4-4WDM-40-I hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-LR4-4WDM-40-I?||Laut Spezifikation erreicht das JNP-QSFP-100G-LR4-4WDM-40-I bis 40 km (Wellenlänge LWDM 4λ).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-LR4-4WDM-40-I ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-LR4-4WDM-40-I DOM/DDM?||Ja, das JNP-QSFP-100G-LR4-4WDM-40-I unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-LR4-4WDM-40-I?||Das JNP-QSFP-100G-LR4-4WDM-40-I ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-LR4-4WDM-40-I typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das JNP-QSFP-100G-LR4-4WDM-40-I mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-LR4-4WDM-40-I ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-PSM4,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-PSM4?||Das JNP-QSFP-100G-PSM4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100G-PSM4.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-PSM4?||Das JNP-QSFP-100G-PSM4 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-PSM4?||Laut Spezifikation erreicht das JNP-QSFP-100G-PSM4 bis 500 m (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-PSM4 ist für parallele Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-PSM4 DOM/DDM?||Ja, das JNP-QSFP-100G-PSM4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-PSM4?||Das JNP-QSFP-100G-PSM4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-PSM4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JNP-QSFP-100G-PSM4 mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-PSM4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JNP-QSFP-100G-SR4,FAQ,"Welche Datenrate und Bauform hat das JNP-QSFP-100G-SR4?||Das JNP-QSFP-100G-SR4 ist ein QSFP28-Modul mit 100 Gbit/s nach 100GBASE-SR4.##Welchen Stecker und welche Schnittstelle nutzt das JNP-QSFP-100G-SR4?||Das JNP-QSFP-100G-SR4 hat den Formfaktor QSFP28 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das JNP-QSFP-100G-SR4?||Laut Spezifikation erreicht das JNP-QSFP-100G-SR4 bis 100 m (OM4) (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JNP-QSFP-100G-SR4 ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JNP-QSFP-100G-SR4 DOM/DDM?||Ja, das JNP-QSFP-100G-SR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JNP-QSFP-100G-SR4?||Das JNP-QSFP-100G-SR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JNP-QSFP-100G-SR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JNP-QSFP-100G-SR4 mit Juniper-Geräten kompatibel?||Das JNP-QSFP-100G-SR4 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QDD-4X100G-FR,FAQ,"Welche Datenrate und Bauform hat das QDD-4X100G-FR?||Das QDD-4X100G-FR ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400G FR (4x100G).##Welchen Stecker und welche Schnittstelle nutzt das QDD-4X100G-FR?||Das QDD-4X100G-FR hat den Formfaktor QSFP-DD mit MPO-12 / breakout-Schnittstelle.##Welche Reichweite erreicht das QDD-4X100G-FR?||Laut Spezifikation erreicht das QDD-4X100G-FR bis 2 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das QDD-4X100G-FR ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QDD-4X100G-FR DOM/DDM?||Ja, das QDD-4X100G-FR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QDD-4X100G-FR?||Das QDD-4X100G-FR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QDD-4X100G-FR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QDD-4X100G-FR mit Juniper-Geräten kompatibel?||Das QDD-4X100G-FR ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QDD-4X100G-LR,FAQ,"Welche Datenrate und Bauform hat das QDD-4X100G-LR?||Das QDD-4X100G-LR ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400G LR (4x100G).##Welchen Stecker und welche Schnittstelle nutzt das QDD-4X100G-LR?||Das QDD-4X100G-LR hat den Formfaktor QSFP-DD mit MPO-12 / breakout-Schnittstelle.##Welche Reichweite erreicht das QDD-4X100G-LR?||Laut Spezifikation erreicht das QDD-4X100G-LR bis 10 km (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das QDD-4X100G-LR ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QDD-4X100G-LR DOM/DDM?||Ja, das QDD-4X100G-LR unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QDD-4X100G-LR?||Das QDD-4X100G-LR ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QDD-4X100G-LR typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QDD-4X100G-LR mit Juniper-Geräten kompatibel?||Das QDD-4X100G-LR ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-4WDM40,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-4WDM40?||Das QSFP-100G-4WDM40 ist ein QSFP28-Modul mit 100 Gbit/s nach 100G 4WDM.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-4WDM40?||Das QSFP-100G-4WDM40 hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-4WDM40?||Laut Spezifikation erreicht das QSFP-100G-4WDM40 bis 40 km (Wellenlänge LWDM 4λ).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-4WDM40 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-4WDM40 DOM/DDM?||Ja, das QSFP-100G-4WDM40 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-4WDM40?||Das QSFP-100G-4WDM40 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-4WDM40 typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das QSFP-100G-4WDM40 mit Juniper-Geräten kompatibel?||Das QSFP-100G-4WDM40 ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
QSFP-100G-CWDM,FAQ,"Welche Datenrate und Bauform hat das QSFP-100G-CWDM?||Das QSFP-100G-CWDM ist ein QSFP28-Modul mit 100 Gbit/s nach 100G-CWDM4.##Welchen Stecker und welche Schnittstelle nutzt das QSFP-100G-CWDM?||Das QSFP-100G-CWDM hat den Formfaktor QSFP28 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das QSFP-100G-CWDM?||Laut Spezifikation erreicht das QSFP-100G-CWDM bis 2 km (Wellenlänge 1271 nm / 1291 nm / 1311 nm / 1331 nm).##Welcher Fasertyp ist erforderlich?||Das QSFP-100G-CWDM ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das QSFP-100G-CWDM DOM/DDM?||Ja, das QSFP-100G-CWDM unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das QSFP-100G-CWDM?||Das QSFP-100G-CWDM ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das QSFP-100G-CWDM typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das QSFP-100G-CWDM mit Juniper-Geräten kompatibel?||Das QSFP-100G-CWDM ist eine Juniper-Optik-Komponente und für den Betrieb in Juniper-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
