Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
00YL631,,Transceivers & SFP Modul,Wellenlänge,832 / 918 nm (BiDi),9,Wertliste,Attribut
00YL631,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
00YL631,,Transceivers & SFP Modul,Reichweite,bis 100 m,11,Wertliste,Attribut
00YL631,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
00YL631,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL631,,Transceivers & SFP Modul,Standard,40GBASE-SR-BiDi,14,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Transceiver Typ,SR4,3,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Faseranzahl,8,4,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Fasertyp,Multimode,5,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Anschlusstyp,MPO-12,6,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Wellenlänge,850 nm,9,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Reichweite,bis 150 m,11,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
49Y7884,,Transceivers & SFP Modul,Standard,40GBASE-SR4,14,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Transceiver Typ,iSR4,3,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Faseranzahl,8,4,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Fasertyp,Multimode,5,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Anschlusstyp,MPO-12,6,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Wellenlänge,850 nm,9,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Reichweite,bis 300 m,11,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00D9865,,Transceivers & SFP Modul,Standard,40GBASE-SR4,14,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Transceiver Typ,eSR4,3,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Faseranzahl,8,4,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Fasertyp,Multimode,5,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Anschlusstyp,MPO-12,6,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Wellenlänge,850 nm,9,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Reichweite,bis 400 m,11,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00FE325,,Transceivers & SFP Modul,Standard,40GBASE-SR4,14,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Transceiver Typ,LR4,3,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Faseranzahl,2,4,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Fasertyp,Singlemode,5,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Anschlusstyp,LC,6,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Wellenlänge,"1271 / 1291 / 1311 / 1331 nm (CWDM4, 4 Lanes)",9,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Anwendung,Campus-/Metro-Netz (Langstrecke),10,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Reichweite,bis 10 km,11,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00D6222,,Transceivers & SFP Modul,Standard,40GBASE-LR4,14,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Transceiver Typ,SR4,3,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Faseranzahl,8,4,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Fasertyp,Multimode,5,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Anschlusstyp,MPO-12,6,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Wellenlänge,850 nm,9,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Reichweite,bis 100 m,11,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4M27A67042,,Transceivers & SFP Modul,Standard,100GBASE-SR4,14,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Transceiver Typ,SR4,3,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Faseranzahl,8,4,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Fasertyp,Multimode,5,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Anschlusstyp,MPO-12,6,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Wellenlänge,850 nm,9,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Reichweite,bis 100 m,11,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7G17A03539,,Transceivers & SFP Modul,Standard,100GBASE-SR4,14,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Transceiver Typ,SR4,3,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Faseranzahl,8,4,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Fasertyp,Multimode,5,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Anschlusstyp,MPO-12,6,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Wellenlänge,850 nm,9,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Kurzstrecke),10,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Reichweite,bis 100 m,11,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4TC7A86257,,Transceivers & SFP Modul,Standard,100GBASE-SR4,14,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Transceiver Typ,LR4,3,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Faseranzahl,2,4,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Fasertyp,Singlemode,5,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Anschlusstyp,LC,6,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Wellenlänge,"1295,56 / 1300,05 / 1304,58 / 1309,14 nm (LAN-WDM, 4 Lanes)",9,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Anwendung,Campus-/Metro-Netz (Langstrecke),10,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Reichweite,bis 10 km,11,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,DOM Unterstützung,Ja,12,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7G17A03540,,Transceivers & SFP Modul,Standard,100GBASE-LR4,14,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL634,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL637,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL640,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Länge,7 m,7,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL643,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL646,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL649,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Länge,"0,5 m",7,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00D6288,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
90Y9427,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Länge,"1,5 m",7,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00AY764,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Länge,2 m,7,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00AY765,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
90Y9430,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
90Y9433,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Länge,7 m,7,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00D6151,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Kabeltyp,Aktives Twinax-Kupferkabel,8,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00VX111,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Kabeltyp,Aktives Twinax-Kupferkabel,8,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00VX114,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Formfaktor,SFP+,1,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Geschwindigkeit,10 Gbit/s,2,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Anschlusstyp,SFP+ auf SFP+,6,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Kabeltyp,Aktives Twinax-Kupferkabel,8,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00VX117,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94008,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94011,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Länge,10 m,7,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94012,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
4X97A94013,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Formfaktor,SFP28,1,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Geschwindigkeit,25 Gbit/s,2,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Anschlusstyp,SFP28 auf SFP28,6,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
4X97A94702,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
