Artikelnummer,Attributname,Attributwert
UACC-DAC-SFP28-3M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-SFP28-3M?||Das UACC-DAC-SFP28-3M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-DAC-SFP28-3M?||Das UACC-DAC-SFP28-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-SFP28-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-SFP28-3M?||Das UACC-DAC-SFP28-3M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-SFP28-3M?||Das UACC-DAC-SFP28-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-SFP28-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-SFP28-3M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-SFP28-3M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-QSFP28-0.5M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-QSFP28-0.5M?||Das UACC-DAC-QSFP28-0.5M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-DAC-QSFP28-0.5M?||Das UACC-DAC-QSFP28-0.5M hat eine feste Länge von 0,5 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-QSFP28-0.5M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-QSFP28-0.5M?||Das UACC-DAC-QSFP28-0.5M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-QSFP28-0.5M?||Das UACC-DAC-QSFP28-0.5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-QSFP28-0.5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-QSFP28-0.5M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-QSFP28-0.5M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-QSFP28-1M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-QSFP28-1M?||Das UACC-DAC-QSFP28-1M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-DAC-QSFP28-1M?||Das UACC-DAC-QSFP28-1M hat eine feste Länge von 1 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-QSFP28-1M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-QSFP28-1M?||Das UACC-DAC-QSFP28-1M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-QSFP28-1M?||Das UACC-DAC-QSFP28-1M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-QSFP28-1M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-QSFP28-1M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-QSFP28-1M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-DAC-QSFP28-3M,FAQ,"Welche Datenrate und Bauform hat das UACC-DAC-QSFP28-3M?||Das UACC-DAC-QSFP28-3M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-DAC-QSFP28-3M?||Das UACC-DAC-QSFP28-3M hat eine feste Länge von 3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-DAC-QSFP28-3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-DAC-QSFP28-3M?||Das UACC-DAC-QSFP28-3M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-DAC-QSFP28-3M?||Das UACC-DAC-QSFP28-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-DAC-QSFP28-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-DAC-QSFP28-3M mit Ubiquiti-Geräten kompatibel?||Das UACC-DAC-QSFP28-3M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP10-5M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP10-5M?||Das UACC-AOC-SFP10-5M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-AOC-SFP10-5M?||Das UACC-AOC-SFP10-5M hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP10-5M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP10-5M?||Das UACC-AOC-SFP10-5M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP10-5M?||Das UACC-AOC-SFP10-5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP10-5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP10-5M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP10-5M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP10-10M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP10-10M?||Das UACC-AOC-SFP10-10M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-AOC-SFP10-10M?||Das UACC-AOC-SFP10-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP10-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP10-10M?||Das UACC-AOC-SFP10-10M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP10-10M?||Das UACC-AOC-SFP10-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP10-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP10-10M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP10-10M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP10-20M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP10-20M?||Das UACC-AOC-SFP10-20M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-AOC-SFP10-20M?||Das UACC-AOC-SFP10-20M hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP10-20M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP10-20M?||Das UACC-AOC-SFP10-20M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP10-20M?||Das UACC-AOC-SFP10-20M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP10-20M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP10-20M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP10-20M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP10-30M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP10-30M?||Das UACC-AOC-SFP10-30M ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das UACC-AOC-SFP10-30M?||Das UACC-AOC-SFP10-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP10-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP10-30M?||Das UACC-AOC-SFP10-30M ist als SFP+ auf SFP+ konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP10-30M?||Das UACC-AOC-SFP10-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP10-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP10-30M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP10-30M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP28-5M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP28-5M?||Das UACC-AOC-SFP28-5M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-AOC-SFP28-5M?||Das UACC-AOC-SFP28-5M hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP28-5M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP28-5M?||Das UACC-AOC-SFP28-5M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP28-5M?||Das UACC-AOC-SFP28-5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP28-5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP28-5M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP28-5M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP28-10M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP28-10M?||Das UACC-AOC-SFP28-10M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-AOC-SFP28-10M?||Das UACC-AOC-SFP28-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP28-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP28-10M?||Das UACC-AOC-SFP28-10M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP28-10M?||Das UACC-AOC-SFP28-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP28-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP28-10M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP28-10M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP28-20M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP28-20M?||Das UACC-AOC-SFP28-20M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-AOC-SFP28-20M?||Das UACC-AOC-SFP28-20M hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP28-20M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP28-20M?||Das UACC-AOC-SFP28-20M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP28-20M?||Das UACC-AOC-SFP28-20M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP28-20M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP28-20M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP28-20M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-SFP28-30M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-SFP28-30M?||Das UACC-AOC-SFP28-30M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-AOC-SFP28-30M?||Das UACC-AOC-SFP28-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-SFP28-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-SFP28-30M?||Das UACC-AOC-SFP28-30M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-SFP28-30M?||Das UACC-AOC-SFP28-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-SFP28-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-SFP28-30M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-SFP28-30M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-QSFP28-5M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-QSFP28-5M?||Das UACC-AOC-QSFP28-5M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-AOC-QSFP28-5M?||Das UACC-AOC-QSFP28-5M hat eine feste Länge von 5 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-QSFP28-5M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-QSFP28-5M?||Das UACC-AOC-QSFP28-5M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-QSFP28-5M?||Das UACC-AOC-QSFP28-5M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-QSFP28-5M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-QSFP28-5M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-QSFP28-5M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-QSFP28-10M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-QSFP28-10M?||Das UACC-AOC-QSFP28-10M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-AOC-QSFP28-10M?||Das UACC-AOC-QSFP28-10M hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-QSFP28-10M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-QSFP28-10M?||Das UACC-AOC-QSFP28-10M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-QSFP28-10M?||Das UACC-AOC-QSFP28-10M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-QSFP28-10M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-QSFP28-10M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-QSFP28-10M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-QSFP28-20M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-QSFP28-20M?||Das UACC-AOC-QSFP28-20M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-AOC-QSFP28-20M?||Das UACC-AOC-QSFP28-20M hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-QSFP28-20M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-QSFP28-20M?||Das UACC-AOC-QSFP28-20M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-QSFP28-20M?||Das UACC-AOC-QSFP28-20M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-QSFP28-20M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-QSFP28-20M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-QSFP28-20M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-AOC-QSFP28-30M,FAQ,"Welche Datenrate und Bauform hat das UACC-AOC-QSFP28-30M?||Das UACC-AOC-QSFP28-30M ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das UACC-AOC-QSFP28-30M?||Das UACC-AOC-QSFP28-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-AOC-QSFP28-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-AOC-QSFP28-30M?||Das UACC-AOC-QSFP28-30M ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-AOC-QSFP28-30M?||Das UACC-AOC-QSFP28-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-AOC-QSFP28-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-AOC-QSFP28-30M mit Ubiquiti-Geräten kompatibel?||Das UACC-AOC-QSFP28-30M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-Uplink-SFP28-0.15M,FAQ,"Welche Datenrate und Bauform hat das UACC-Uplink-SFP28-0.15M?||Das UACC-Uplink-SFP28-0.15M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-Uplink-SFP28-0.15M?||Das UACC-Uplink-SFP28-0.15M hat eine feste Länge von 0,15 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-Uplink-SFP28-0.15M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-Uplink-SFP28-0.15M?||Das UACC-Uplink-SFP28-0.15M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-Uplink-SFP28-0.15M?||Das UACC-Uplink-SFP28-0.15M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-Uplink-SFP28-0.15M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-Uplink-SFP28-0.15M mit Ubiquiti-Geräten kompatibel?||Das UACC-Uplink-SFP28-0.15M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-Uplink-SFP28-0.3M,FAQ,"Welche Datenrate und Bauform hat das UACC-Uplink-SFP28-0.3M?||Das UACC-Uplink-SFP28-0.3M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-Uplink-SFP28-0.3M?||Das UACC-Uplink-SFP28-0.3M hat eine feste Länge von 0,3 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das UACC-Uplink-SFP28-0.3M eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das UACC-Uplink-SFP28-0.3M?||Das UACC-Uplink-SFP28-0.3M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-Uplink-SFP28-0.3M?||Das UACC-Uplink-SFP28-0.3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-Uplink-SFP28-0.3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-Uplink-SFP28-0.3M mit Ubiquiti-Geräten kompatibel?||Das UACC-Uplink-SFP28-0.3M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-Uplink-SFP28-3M,FAQ,"Welche Datenrate und Bauform hat das UACC-Uplink-SFP28-3M?||Das UACC-Uplink-SFP28-3M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-Uplink-SFP28-3M?||Das UACC-Uplink-SFP28-3M hat eine feste Länge von 3 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-Uplink-SFP28-3M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-Uplink-SFP28-3M?||Das UACC-Uplink-SFP28-3M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-Uplink-SFP28-3M?||Das UACC-Uplink-SFP28-3M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-Uplink-SFP28-3M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-Uplink-SFP28-3M mit Ubiquiti-Geräten kompatibel?||Das UACC-Uplink-SFP28-3M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
UACC-Uplink-SFP28-30M,FAQ,"Welche Datenrate und Bauform hat das UACC-Uplink-SFP28-30M?||Das UACC-Uplink-SFP28-30M ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das UACC-Uplink-SFP28-30M?||Das UACC-Uplink-SFP28-30M hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das UACC-Uplink-SFP28-30M eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das UACC-Uplink-SFP28-30M?||Das UACC-Uplink-SFP28-30M ist als SFP28 auf SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das UACC-Uplink-SFP28-30M?||Das UACC-Uplink-SFP28-30M ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das UACC-Uplink-SFP28-30M typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das UACC-Uplink-SFP28-30M mit Ubiquiti-Geräten kompatibel?||Das UACC-Uplink-SFP28-30M ist eine Ubiquiti-Kabel-Komponente und für den Betrieb in Ubiquiti-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
